"","text","favoriteCount","replyToSN","created","replyToSID","id","replyToUID"
"595","2338: Neumanns gate, Bergen sentrum: Mann (48) innsatt i varetekt etter å ha fremvist en lommekniv og truet en anne… https://t.co/PR7O1XEDlp",0,NA,2017-11-16 23:15:58,NA,"931299835239682048",NA
"596","2 av dei involverte vert køyrt til Straume legevakt for ein sjekk.",1,"politivest",2017-11-16 15:42:58,"931185131926278144","931185834484817921","916215618612973568"
"597","Kjedekollisjon med 3 involverte bilar. Ein person i kvar bil. Låg fart. Ikkje alvorleg personskade på nokon av dei involverte.",1,"politivest",2017-11-16 15:40:10,"931177181832720385","931185131926278144","916215618612973568"
"598","Rv 555 ved Bildøyhallen, Sotra. Det er meldt om eit trafikkuhell med 3 involverte bilar.  Naudetatane er på staden.… https://t.co/RevlKn7ajS",1,NA,2017-11-16 15:08:35,NA,"931177181832720385",NA
"599","Hordaland. Minde. Arbeidsulykke. Kvinne kjørt til Bergen Legvakt.",0,NA,2017-11-16 10:37:34,NA,"931108980432297984",NA
"600","Halsnøytunnelen. Trafikkulykke. Bilførar kjørt til lokal lege med ambulanse. Lettare skadd. Manuell dirigering i tunnelen.",0,NA,2017-11-16 06:31:49,NA,"931047135277174784",NA
"601","Halsnøy: Halnsøytunnelen. Trafikkulykke. Ein bil involvert. Brannvesenet på staden. Tunnelen stengt.",0,NA,2017-11-16 06:17:30,NA,"931043530558050304",NA
"602","Viking hentet bilen. Vil bli undersøkt nærmere i ettertid. Sak opprettes.",0,"politivest",2017-11-16 04:10:06,"931003714223165442","931011469348614144","916215618612973568"
"603","Bilen var nylig på service. Så langt uvisst hva som kan være årsaken til brannen. Har ikke vært behov for ambulanse.",0,"politivest",2017-11-16 03:46:24,"931003714223165442","931005506344407041","916215618612973568"
"604","Brannen er slukket. To beboere på adr. INGEN personskader. Kun brann i bilen. IKKE meldt skade på bygninger.",0,"politivest",2017-11-16 03:39:17,"930997792943812608","931003714223165442","916215618612973568"
"605","0405: Søre Marikoven, Askøy, Hordaland: Brann i en varebil.  Er parkert på tunet, forholdsvis nært en garasje. Inge… https://t.co/arSuyCgK4f",0,NA,2017-11-16 03:15:45,NA,"930997792943812608",NA
"606","Bilberging er på stedet. Patruljen avslutter. Sak opprettes.",0,"politivest",2017-11-16 01:22:10,"930957357936467969","930969210024587265","916215618612973568"
"607","0110: Seim, Nordhordland: Bil kjørt ut i en sving og inn i en betongkant. Står litt til hinder for øvrig trafikk. I… https://t.co/tTXdol1o4f",0,NA,2017-11-16 00:35:05,NA,"930957357936467969",NA
"608","0043: Kringsjåveien, Laksevåg, Bergen: Mann (33) blir tatt med til utåndingsprøve, etter mistanke kjøring i alkohol… https://t.co/Sc2X20Y2BZ",0,NA,2017-11-16 00:15:20,NA,"930952390555074562",NA
"609","0046: Markeveien, Bergen sentrum: Noe svilukt fra adr. Ingen synlig røyk. Nødetater til stedet. Konstatert tørrkoki… https://t.co/C4gBVmVeOE",0,NA,2017-11-16 00:12:30,NA,"930951676982386689",NA
"610","Bilfører/siktede blir dimittert, og sak blir opprettet.",0,"politivest",2017-11-15 23:04:39,"930923774219833344","930934602310529031","916215618612973568"
"611","Passasjer i bilen (mann 34) også ruset. Begge innsatt i varetekt. Også funn av narkotika som knyttes til personene.",1,"politivest",2017-11-15 22:23:23,"930922862285873152","930924216312107010","916215618612973568"
"612","2225: Damsgårdstunnelen, Bergen: Motorstans i tunnelen. UP kontrollert personer. Fører (mann 35) kjørt legevakt for… https://t.co/4MQhyV8NJo",1,NA,2017-11-15 22:21:38,NA,"930923774219833344",NA
"613","2206: Bjørnsons gate, Bergen: Mann (32) kjørt legevakten for blodprøve. Mistanke ruspåvirkning under kjøring. Også… https://t.co/bEdyHwox8H",2,NA,2017-11-15 22:18:00,NA,"930922862285873152",NA
"614","S&amp;F, Jølstravatnet ved Svidalsneset. Trafikkuhell på E39, personbil og traktor, påkjørsel bakfra. Ikkje personskade.",0,NA,2017-11-15 16:07:14,NA,"930829553836216320",NA
"615","Alle naudetatane er på staden. Ambulansepersonell sjekkar involverte personar. Førebels ser det ikkje ut til å vera… https://t.co/Nfao8NgNv5",1,"politivest",2017-11-15 14:06:40,"930794857853046790","930799214979928065","916215618612973568"
"616","Hardandervegen v/Lonaleietet. Det er meldt om trafikkulykke ved kollisjon mellom ein skulebuss og ein personbil. Al… https://t.co/i6WyARrKyI",1,NA,2017-11-15 13:49:22,NA,"930794857853046790",NA
"617","Walhallavegen, Stryn, kl. 1325. Ei kvinne er påkøyrd av ein bil. Politi og ambulanse er på staden. Kvinna vert frak… https://t.co/H6uYOFnDPG",0,NA,2017-11-15 12:33:58,NA,"930775884214259712",NA
"618","Ulykka  vart meldt til politiet kl. 1137.",0,"politivest",2017-11-15 11:43:35,"930763010142031874","930763205391060992","916215618612973568"
"619","Straumeveien/Kråkenes. Trafikkulykke ved påkøyrsel bakfrå. To bilar involvert. Ei gravid kvinne er meldt å vera let… https://t.co/wARTVz9mcB",0,NA,2017-11-15 11:42:49,NA,"930763010142031874",NA
"620","Damsgårdsveien, Bergen, kl. 0906. Ein mann vart oppdaga i ferd med å bryte seg inn i boder. Mannen henta av politiet. Sett i varetekt.",1,NA,2017-11-15 09:28:55,NA,"930729313330229248",NA
"621","Bilen er fjerna. Tunnelen er open.",0,"politivest",2017-11-15 07:35:15,"930697050626445312","930700708856389634","916215618612973568"
"622","Eidsvågtunnelen, nordgåande løp stengt pga. at ein bil har mista eit hjul. Politiet er på staden og dirigerer trafi… https://t.co/dVSetQ1Xf0",0,NA,2017-11-15 07:20:43,NA,"930697050626445312",NA
"623","Ble innsatt i arrest.",0,"politivest",2017-11-15 05:52:48,"930648907847274497","930674926952034305","916215618612973568"
"624","F.t. noe usikkert hvorvidt den pågrepne blir innsatt i arrest eller blir overtatt av helse.",0,"politivest",2017-11-15 04:09:24,"930642983887753217","930648907847274497","916215618612973568"
"625","Fornærmede og den pågrepne har kjennskap til hverandre fra tidligere. Den pågrepne blir fremstilt på legevakt. Fremstod psykisk ustabil.",1,"politivest",2017-11-15 03:45:52,"930640530203082752","930642983887753217","916215618612973568"
"626","Den mistenkte sprang etter kort tid bort fra fornærmedes bolig, hvor han ble pågrepet like etter hjemme hos seg sel… https://t.co/Y639Utrxgo",0,"politivest",2017-11-15 03:36:07,"930639711957344262","930640530203082752","916215618612973568"
"627","0325: Olaf Ryes vei, Bergen sentrum: Mann (26) satt i varetekt etter å gjort skadeverk på en ytterdør hos fornærmet… https://t.co/XasqUPZ0vd",0,NA,2017-11-15 03:32:52,NA,"930639711957344262",NA
"628","0048: Vikens gate, Bergen: Mann (20) kjøres til Bergen legevakt for blodprøve. Mistenkt for å ha kjørt bil i ruspåv… https://t.co/A8aaAbRYcr",1,NA,2017-11-15 00:10:13,NA,"930588713599623169",NA
"629","Jente 8 år, klager på smerter i arm og mage",1,"politivest",2017-11-14 15:37:22,"930454158645366785","930459652017606658","916215618612973568"
"630","Dag Hammarskjoldsvei - trafikk ulykke, person påkjørt, naudetatane på veg mot staden",0,NA,2017-11-14 15:15:33,NA,"930454158645366785",NA
"631","Askøy kl. 1341. Kvinneleg bilførar kontrollert av politiet. Blodprøve vert sikra på grunn av mistanke om ruskøyring.",1,NA,2017-11-14 12:50:18,NA,"930417608553304064",NA
"632","Eikelandsosen kl. 1330. Ny mannleg bilførar stansa i kontroll, mistanke om køyring i rus. Blodprøve vert sikra.",1,NA,2017-11-14 12:49:16,NA,"930417348959449089",NA
"633","Fyllingsdalen kl. 1323. Mannleg bilførar stansa i kontroll. Mistanke om ruskøyring. Blodprøve vert sikra.",1,NA,2017-11-14 12:47:59,NA,"930417023238262784",NA
"634","Møllendalsveien, Bergen kl. 1237. Ei kvinne stal ein bil, men krasja etter få meter, og sprang frå staden. Ho er fu… https://t.co/gkXseU7RwW",1,NA,2017-11-14 12:14:47,NA,"930408669312937984",NA
"635","Vegen er open, ingen trafikale problem. Det er ikkje personskade.",1,"politivest",2017-11-14 11:31:33,"930393152418144256","930397790261383168","916215618612973568"
"636","Veivåg, Selbjørn i Austevoll. Ein bil har køyrt i autovernet. Brannvesenet er på staden, politiet på veg.",1,NA,2017-11-14 11:13:08,NA,"930393152418144256",NA
"637","Fv. 92 v/Svollsviki, Vik i Sogn. Kl. 0700 meldt om bil som låg på sida utfor vegen. Politiet i kontakt med førar. I… https://t.co/EoO9njuZfI",0,NA,2017-11-14 07:57:42,NA,"930343972060454913",NA
"638","Begge fylke: Lav snøgrense i natt, obs på snøføre på vegane.  (Bla Nattlandsfjellet, Gullbotn, Voss, Romarheim, Vas… https://t.co/OalMuXpD3T",0,NA,2017-11-14 03:27:28,NA,"930275964390699014",NA
"639","Hengaren utbrent, ikkje spredd seg til noko anna. Uviss årsak, innheld bygningsmaterial.",0,"politivest",2017-11-14 02:57:31,"930261271412461574","930268430112055298","916215618612973568"
"640","Bergen sentrum, Møllendal: naudetatane køyrar ut til melding om brann i tilhengar, parkert inntil eit stillas.",0,NA,2017-11-14 02:29:05,NA,"930261271412461574",NA
"641","Brannen under kontroll, ikkje spredd seg. Ikkje medlt om skade på personar.",0,"politivest",2017-11-14 01:45:34,"930233126701420546","930250320843862017","916215618612973568"
"642","Bergen sentrum: politiet tatt hand om 14 år gamal gut som solgte narkotika. Overtatt av barnevernsvakten, politiet opprettar sak.",0,NA,2017-11-14 00:48:54,NA,"930236060080181248",NA
"643","Øystese: meldt om brann i einebustad, naudetatane på veg.",0,NA,2017-11-14 00:37:14,NA,"930233126701420546",NA
"644","Innsatsleder melder at kniv og eier av bag er gjenfunnet. Kniv er tatt hånd om. Person er sendt videre med fly. Ing… https://t.co/IKzcmrdsSp",1,"politivest",2017-11-13 21:18:01,"930175739705675781","930182988721160192","916215618612973568"
"645","Politiets lokale innsatsleder er på veg til stedet for undersøkelse.",0,"politivest",2017-11-13 20:49:12,"930175438273556486","930175739705675781","916215618612973568"
"646","Politi på flyplassen meldte ca 2140 at sikkerhetskontrollen var satt i gang igjen. Etterhvert tilbake til normal drift.",0,"politivest",2017-11-13 20:48:00,"930175100191637505","930175438273556486","916215618612973568"
"647","Hele terminalen/flyplassen ble ALDRI helt evakuert. Kun innenfor såkalt rød sone (de som var gått igjennom sikkerhe… https://t.co/VFJuNzCTit",1,"politivest",2017-11-13 20:46:40,"930174647060049922","930175100191637505","916215618612973568"
"648","2140: Bergen lufthavn, Flesland har i noen minutter vært evakuert innenfor sikkerhetsklareringen. Dette grunnet en… https://t.co/qCs4OhTyWb",1,NA,2017-11-13 20:44:52,NA,"930174647060049922",NA
"649","Rettelse: Skal være Skjerdingsdalen (selvfølgelig) :-)",2,"politivest",2017-11-13 19:24:54,"930151527498608640","930154525570289665","916215618612973568"
"650","Politi og bergingsbil er så langt ikke sendt til stedet. Var ikke meldt om kø. Avventer til det evt begynner å bli trafikale problem.",1,"politivest",2017-11-13 19:13:00,"930151264901632007","930151527498608640","916215618612973568"
"651","1912: Færingsdalen, Strynefjellet. To utenl. trailere står i vegbanen mellom Ospelitunnelen og Grasdaltunnelen - re… https://t.co/0ipIS7nnSu",1,NA,2017-11-13 19:11:57,NA,"930151264901632007",NA
"652","1837: Kløverhuset, Bergen sentrum: Mann (35) innsatt i varetekt etter å ha blitt anholdt. Besittelse av mindre meng… https://t.co/RRwxb43hBm",1,NA,2017-11-13 19:07:41,NA,"930150189674975233",NA
"653","Var mor og to barn i huset da brannen oppstod. Ingen har behov for videre legetilsyn. Firma rekv for opprydding/ren… https://t.co/V4RJ5Y1sp0",0,"politivest",2017-11-13 17:15:50,"930112630739668993","930122043395379201","916215618612973568"
"654","Skyldes matlaging. Huset består av en kjelleretasje og en hovedetasje. Skjedd i hovedetasjen. Denne del er ikke beboelig nå.",0,"politivest",2017-11-13 16:38:26,"930112264534921217","930112630739668993","916215618612973568"
"655","Beboere skal ha klart å slukke brannen selv m/pulverapparat. Uvisst hvordan brannen startet. Ambulansepersonell tar… https://t.co/XH55B86hww",0,"politivest",2017-11-13 16:36:59,"930110525291319296","930112264534921217","916215618612973568"
"656","IKKE observert flammer ved ankomst. Uviss omfang så langt. Observert mye røyk i øvre etasje. Brannvesen er fremme.",0,"politivest",2017-11-13 16:30:04,"930108315509673985","930110525291319296","916215618612973568"
"657","1715: Furulien, Eidsvåg, Bg. nord. Hordaland: Meldt om brann på kjøkken. 4 beboere reg. på adr. Alle ute. IKKE meld… https://t.co/1wJW6satPi",0,NA,2017-11-13 16:21:17,NA,"930108315509673985",NA
"658","1635: Rosslandsvegen, Nordhordland, Hordaland: Mann (23) falt ned fra et tak under pågående arbeid. Falt ca 4 m. Ar… https://t.co/i6cTsw4DGb",0,NA,2017-11-13 16:09:03,NA,"930105236034813953",NA
"659","Patruljen avslutter. Lenser i ferd med å bli lagt ut. Usikkert hvor dette kommer fra. Ingen sak på dette tidspunkt.… https://t.co/4OjfSoBjGo",0,"politivest",2017-11-13 16:04:27,"930097536517509121","930104078599970817","916215618612973568"
"660","1503: Lonevåg, Osterøy,, Hordaland: Diesel har rent ut i havnen. Opplyst å være ""ganske mye"". Uvisst så langt hvor… https://t.co/mR9b05e9QZ",0,NA,2017-11-13 15:38:27,NA,"930097536517509121",NA
"661","Tunnelen er no open for fri ferdsel. Det har dessverre danna seg ein del køar.",1,"politivest",2017-11-13 12:31:33,"930044197062791168","930050499344326656","916215618612973568"
"662","Fløyfjellstunnelen, nordgåande løp er stengt pga. at noko heng frå taket. Entreprenør på veg. Det er også politiet.",1,NA,2017-11-13 12:06:30,NA,"930044197062791168",NA
"663","Bilen er fjerna. Tunnelen er open.",0,"politivest",2017-11-13 09:19:45,"929999052535750656","930002233630093312","916215618612973568"
"664","Fløyfjellstunnelen, Bergen. Ein bil har fått stans i nordgåande løp. Høgre felt er stengt. Politiet er på veg. Bilberging varsla.",0,NA,2017-11-13 09:07:07,NA,"929999052535750656",NA
"665","Brannvesenet er på staden, og brannen er no sløkt.",0,"politivest",2017-11-13 06:11:37,"929952712334217216","929954888892731392","916215618612973568"
"666","Nær krysset rv. 5/rv. 614 v/Grov, Florø. Meldt om brann i ein bil.  Ein person i bilen, uskadd. Brann og politi rykkjer ut.",0,NA,2017-11-13 06:02:58,NA,"929952712334217216",NA
"667","Sandviken: godt berusa mann ringer politiet, kom nett heim frå nachspiel og gjekk tur med hunden før leggetid. Komm… https://t.co/Nyf0UbK1VJ",12,NA,2017-11-13 04:37:34,NA,"929931217243435009",NA
"668","Brannen sløkt, mistanke påsatt, fyr i søppel.",1,"politivest",2017-11-13 02:17:14,"929888167049744389","929895904370454529","916215618612973568"
"669","Høyanger: full fyr (brann) i innbytterbenken på kunstgressbana, brann og politi til staden.",0,NA,2017-11-13 01:46:30,NA,"929888167049744389",NA
"670","S/F: Trafikkulykke. Fører av bilen frigjort og frakta bort med luftambulanse. Ukjent skadeomfang",0,NA,2017-11-12 22:47:57,NA,"929843234146316293",NA
"671","S/F: FV 15. Trafikkulykke. Politi og brann på staden. Bilen ligger utfor vegen. Ein person fastklemt. Svært glatt på strekningen",0,NA,2017-11-12 22:23:51,NA,"929837168641691651",NA
"672","S/F: Fv 15. Stryn. Trafikkulykke. Bil veltet. Nødetatar på veg.",0,NA,2017-11-12 22:06:04,NA,"929832696590864385",NA
"673","Fv582 Fanavegen. Trafikkulykke. 2 personar kjørt til Haukeland Sjukehus. Ukjent skadeomfang",0,NA,2017-11-12 19:49:38,NA,"929798359975710727",NA
"674","Hordaland: Fanavegen. Trafikkulykke. 2 bilar involvert. Front mot front. Ambulanse på staden.",0,NA,2017-11-12 19:33:46,NA,"929794367690346497",NA
"675","S/F Askvoll. Trafikkulykke.  Nødetatar på veg. Bil kjørt inn i en parkert bil. Ukjent skadeomfang.",0,NA,2017-11-12 17:15:31,NA,"929759574273478657",NA
"676","Bergen Sentrum. trafikkuhell. Påkjørsel bakfra. 2 personer tilsees på staden for nakkesmarter.",0,NA,2017-11-12 17:08:33,NA,"929757820559519744",NA
"677","Hordaland. Bergen sentrum. Trafikkuhell. 3 biler involvert. Lege og politi på staden",0,NA,2017-11-12 16:47:05,NA,"929752420867018753",NA
"678","Voss. Vikjavegen  Trafikkuhell. Ingen personskade.",0,NA,2017-11-12 16:40:13,NA,"929750691916247040",NA
"679","Hordaland. Voss. Vikjavegen. Trafikkuhell. Bil utfor vegen. Nødetatar på veg.",0,NA,2017-11-12 15:01:19,NA,"929725804032020480",NA
"680","E39 Fritz C Riebersvei retn sentrum v/Gamlehaugen: påkøyrd  hjort, materielle skadar på bil, står i eine køyrefeltet, politi på veg.",1,NA,2017-11-12 11:10:41,NA,"929667763832020992",NA
"681","Bergen lufthavn - meldt om trafikkuhell - Buss kjørt i taxi bakfra.  Personer i taxi klager over smerter.",0,NA,2017-11-12 09:37:06,NA,"929644212945084416",NA
"682","Voss, Skulegata, kl 0400 - politiet stanset bil hvor fører ikke var edru. Blir tatt med inn for prøve.",0,NA,2017-11-12 04:16:13,NA,"929563457816596481",NA
"683","Voss, utestedet Jazz kl 0314: meldt om slagsmål på stedet mellom flere personer. Flere som løp i flere ulike retnin… https://t.co/Kl1N9sk8Gr",0,NA,2017-11-12 02:23:08,NA,"929534998138576896",NA
"684","Bergen sentrum, Strandgaten, kl 0252: 1 person knuste en rute på et Apotek, Mistenkte forsvant fra stedet, ruten må… https://t.co/3V4NrBj1Ro",0,NA,2017-11-12 02:18:21,NA,"929533796348841986",NA
"685","Bergen sentrum, kl 0242: meldt om beruset og aggressiv mann som roper, skriker og står med en kniv i hånden. Politi… https://t.co/hEP2lz4ulb",0,NA,2017-11-12 02:14:39,NA,"929532863070040064",NA
"686","Vik, Vangsnes - Trovegen, kl 0247: meldt om brann på et bad. Alle er kommet seg ut, nødetatene er på vei til stedet.",0,NA,2017-11-12 02:08:38,NA,"929531348703989760",NA
"687","Vågsøy, Fastlandet, kl 0158: Bil kjørt i grøften, mellom Bryggja og Årheim. Kjørt på sommerdekk og mistanke om prom… https://t.co/jkn7C1snMQ",1,NA,2017-11-12 02:05:51,NA,"929530651761618945",NA
"688","Florø, Kinnvegen, kl 0227. Politiet stanset bil, fører ikke edru. Fremstilles for blodprøve og sak opprettes.",0,NA,2017-11-12 01:55:41,NA,"929528090967109637",NA
"689","Bergen, Loddefjord, kl 0225. Mann som angriper taxisjåfør. Oppstod krangel etter kunde spydde i drosjen og sjåfør v… https://t.co/NgrDBbjXZi",1,NA,2017-11-12 01:54:14,NA,"929527728424079361",NA
"690","Bergen, Nattlandsveien kl 0145: Shell melder at en person har knust pølsedisken. Politiet har vært på stedet. Uklar… https://t.co/jxVpLXksvn",0,NA,2017-11-12 01:32:55,NA,"929522361950461952",NA
"691","Bilberger på vei til stedet, fører fraktes til legevakten for kontroll.",0,"politivest",2017-11-12 01:29:56,"929509986576814080","929521611518152704","916215618612973568"
"692","Bergen sentrum, Hollendergaten. Kl 0138. Person i klammeri med vakten på No Stress. Mannen kontrollert av politiet… https://t.co/DkfAE71Cnf",0,NA,2017-11-12 01:28:52,NA,"929521343946809344",NA
"693","Bergen sentrum, Ricks. Meldt om aggressiv person inne på stedet. Patrulje har kontrollert vedkommende og bortvist mannen fra Bergen sentrum.",0,NA,2017-11-12 01:27:31,NA,"929521003511865345",NA
"694","Bergen sentrum, Vestre Torggate: kl 0128, slagsmål på stedet, 1 person slått i magen. 1 person bortvist fra sentrum.",1,NA,2017-11-12 01:24:20,NA,"929520201628110850",NA
"695","Nedre Ole Bulls plass kl 0150: slagsmål på stedet. Politiet har kontroll, noterer personalia. Ingen skadet, ordnet på stedet.",0,NA,2017-11-12 01:23:20,NA,"929519949151920128",NA
"696","Valestrand, Osterøy. Trafikkulykke ved Skor. Bil ligger på taket, kun fører i bilen, har kommet seg ut. Nødetatene er på vei til stedet.",0,NA,2017-11-12 00:43:44,NA,"929509986576814080",NA
"697","Bergen sentrum, Ricks. Person gått til angrep på vaktene. Bringes inn av politiet og settes i arrest.",1,NA,2017-11-12 00:16:53,NA,"929503228462583814",NA
"698","Bergen sentrum, kl 0030. Person satte seg kraftig til motverge under kontroll. Funn av mindre mengder narkotika, på… https://t.co/783rirawHq",1,NA,2017-11-12 00:15:03,NA,"929502765277241344",NA
"699","Askøy, Florvågvegen: Bilfører mistenkes for kjøring i ruset tilstand. Fremstilles for blodprøve.",0,NA,2017-11-11 23:51:34,NA,"929496855897100288",NA
"700","Florø, Vågavegen: Politiet funnet bil med ruset fører, sannsynligvis innblandet i trafikkuhell, brukket bakaksel. Fremstilles for blodprøve.",0,NA,2017-11-11 23:50:30,NA,"929496586660532225",NA
"701","Aksjonen er avsluttet, Sannsynligvis fyrverkeri. Ingen som er meldt savnet.",2,"politivest",2017-11-11 23:29:34,"929458975455825922","929491318405062656","916215618612973568"
"702","Skjedd i Holesvingene. Alle skal være uskadd. Bilberger er på vei.",0,"politivest",2017-11-11 22:38:29,"929469673334329344","929478466218708992","916215618612973568"
"703","S/F: Rv 52. Lærdal. Trafikkuhell. Minibuss kjørt i grøften. 8 personer i bussen. Alle kommet seg ut. Nødetatar på veg.",0,NA,2017-11-11 22:03:33,NA,"929469673334329344",NA
"704","Hordaland-Kvamskogen. Røde Kors kalles ut etter melding om observasjon av nødrakett i området Furedalen Skitrekk.",0,NA,2017-11-11 21:21:02,NA,"929458975455825922",NA
"705","Hordaland. Bønes. De to involverte kjøres Bergen Legevakt for sjekk",0,NA,2017-11-11 19:26:41,NA,"929430195051880450",NA
"706","Hordaland. Bønes. Politiet er på staden med fleire patruljer etter melding om slossing og ein blodig person",0,NA,2017-11-11 18:53:59,NA,"929421967991689217",NA
"707","Hordaland. Nedre Nøttveit. Røykutvikling fra Coop butikk. Brann og politi på veg. Butikken er evakuert.",1,NA,2017-11-11 16:42:01,NA,"929388758243397632",NA
"708","Hordaland. Bergen Vest. Fleire bilførere ilagt gebyr for å ha kjørt med sommerdekk. Det er glatt flere steder i dis… https://t.co/X2arccnY5j",4,NA,2017-11-11 16:36:41,NA,"929387416019984384",NA
"709","S/F. Jølstravatnet. Nødetatar på staden. De to som var i bilen er uskadd.",1,NA,2017-11-11 15:12:11,NA,"929366149346807808",NA
"710","S/F. Fv 451. Jølstravatnet. Trafikkuhell. Bil kjørt i vannet. 2 personar i bilen. Begge er komen ut.",1,NA,2017-11-11 14:52:47,NA,"929361266958848001",NA
"711","Sogn og Fjordane: Kl. 1249: Elkem i Svelgen; Meldt om brann i en vegg, viste seg å være vanndamp. Anlegget stengt n… https://t.co/zVmpHLfKYR",1,NA,2017-11-11 14:17:33,NA,"929352399923372032",NA
"712","Hordaland: Kl. 1255; Sandviken i Bergen; Mann i 30-årene utsatt for vold fra to personer. Personene pågrepet og sat… https://t.co/zOpYvEgsux",1,NA,2017-11-11 14:14:09,NA,"929351546474725376",NA
"713","kl 1011; E16 v/ Haugsvik, Voss; varebil med tilhenger kjørt utfor. Fører virker uskadd, men politiet til stedet for… https://t.co/Ft1dlczaZF",0,NA,2017-11-11 09:30:51,NA,"929280250185437184",NA
"714","kl 0911; Florø v/ VGS og Idrettsenter; skadeverk på parkerte biler og gravemaskin. Knuste ruter og dekk skåret opp.… https://t.co/UqT2gszW93",0,NA,2017-11-11 09:15:12,NA,"929276311549501440",NA
"715","Kl 0713; Sandsli i Bergen; Nødetater rykket ut til røykutvikling i rekkehus. Var tørrkoking. Ingen brann og ingen personskade.",0,NA,2017-11-11 06:33:40,NA,"929235659059073024",NA
"716","Hordaland:Årland/Samnanger: En bil har krasjet i autovernet. En person i bilen  som virker uskadd. Kjørt ut pga gla… https://t.co/kCTJHc5doL",0,NA,2017-11-11 05:35:48,NA,"929221099082141696",NA
"717","Hordaland: Rv7 Sysenvatnet: Ein bil køyrd av vegen. To personar i bilen. Begge har lettare skadar. Ambulanse og politi på veg til staden",0,NA,2017-11-11 05:22:17,NA,"929217695836491776",NA
"718","Bergen:Håkonsgaten: Mann født i -89 satt i drukkenskapsarrest. Anmeldt for brudd på pålegg om å forlata byen etter å ha laga bråk.",2,NA,2017-11-11 02:48:45,NA,"929179058721755136",NA
"719","Ingen skadde personar. Ikkje materielle skader. Politiet ferdige på staden",0,"politivest",2017-11-11 02:43:41,"929172908362084353","929177782965428239","916215618612973568"
"720","Politiet på staden",1,"politivest",2017-11-11 02:24:19,"929167378461679616","929172908362084353","916215618612973568"
"721","Bergen:Troldhaugtunnelen: Bil snurra rundt. Ingen personskade. Køyrer på sommardekk. Anmeldelse og førarkortbeslag.",4,NA,2017-11-11 02:08:59,NA,"929169049757601794",NA
"722","Hordaland: Myrkdalen: Ny utforkøyring. To bilar ut av vegen. Ein bil på taket og ein på ""halv åtte"". Ingen personsk… https://t.co/CwtSU8PL6l",1,NA,2017-11-11 02:02:20,NA,"929167378461679616",NA
"723","Hordaland:Voss/Mørkve: Trafikkulykke. Bil på taket.To personer i bilen. Begge ute av bilen. En av dem lettere skadd… https://t.co/nS5ilHZzPS",1,NA,2017-11-11 00:30:25,NA,"929144245826572289",NA
"724","Etter nærare vurdering vert tre stk sendt til legevakt for sjekk. Personen med smerter i hovudet vert sendt til Haukeland sykehus",2,"politivest",2017-11-10 23:51:39,"929131726810607621","929134491154702341","916215618612973568"
"725","Ambulanse på stedet. Ingen er skadet. En med litt vondt i hodet.",2,"politivest",2017-11-10 23:40:40,"929130201199644672","929131726810607621","916215618612973568"
"726","Politiet på stedet",1,"politivest",2017-11-10 23:34:37,"929128240781971457","929130201199644672","916215618612973568"
"727","Hordaland, Godvik. Bil utfor veien. Politi og ambulanse på vei.",1,NA,2017-11-10 23:26:49,NA,"929128240781971457",NA
"728","Hordaland. Flaktveit. Trafikkuhell. Bil kjørt i lyktestolpe. Politiet er på staden. Foreløpig ikkje meldt om personskade.",0,NA,2017-11-10 21:17:15,NA,"929095632404598785",NA
"729","politiet på staden https://t.co/knb9Vnw8K6",0,NA,2017-11-10 20:58:37,NA,"929090942774267904",NA
"730","Hordaland. Løvstakktunnelen stengt grunna fotgjengar",0,NA,2017-11-10 20:58:22,NA,"929090882632024064",NA
"731","Hordaland. RV 7 Garen. Vogntog står fast. Fører til køar.  Politi og bilberging på veg",0,NA,2017-11-10 19:31:14,NA,"929068952327770113",NA
"732","Hordaland. Fløyfjellstunnelen nordgående stengt som følge av bil med motorhavari. Politiet på staden. Bilbergar på veg.",0,NA,2017-11-10 16:05:41,NA,"929017226623180800",NA
"733","RV7 Leiro, Hardangervidda, to vogntog med stans, bergar på veg.",0,NA,2017-11-10 14:09:19,NA,"928987942672060421",NA
"734","Blir tatt med til sykehus i Førde for behandling. Usikkert hvorvidt det var brudd.",0,"politivest",2017-11-10 13:52:20,"928982404773097472","928983665224376321","916215618612973568"
"735","Politiet melder om skade i venstre arm på en av Hydro sine ansatte. Fallskade etter å ha sklidd. Blir tilsett av helsepersonell.",0,"politivest",2017-11-10 13:47:19,"928978619438895104","928982404773097472","916215618612973568"
"736","1426: Hydro, Høyanger, Sogn og Fjordane: Meld at en mann har falt ned i et lasterom på en båt inne på området. 1-2… https://t.co/2i1WTXjPDn",0,NA,2017-11-10 13:32:17,NA,"928978619438895104",NA
"737","1349: Veråsvegen, Lindås, Hordaland: Båt har blitt lagt i fjæresteinene, trolig slitt seg. Ukjent eier. Type Askela… https://t.co/ztkaiWztJw",0,NA,2017-11-10 13:18:26,NA,"928975133695504384",NA
"738","1327: Alvøen, Bergen vest, Hordaland: Mann (35) blir fremstilt på Bergen legevakt for blodprøve. Mistenkte for å ha… https://t.co/RdE2X9mcdf",1,NA,2017-11-10 12:51:43,NA,"928968413179011073",NA
"739","Ambulanse har tatt med seg kvinnelig fører (50) til Haukeland for sjekk.",0,"politivest",2017-11-10 11:50:56,"928946704992399360","928953113746268160","916215618612973568"
